DEBUG 2025-01-11 16:49:48,062 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework/utils/html.py first seen with mtime 1736459264.5598216
DEBUG 2025-01-11 16:49:48,065 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework_simplejwt/views.py first seen with mtime 1736459269.3975072
DEBUG 2025-01-11 16:49:48,069 autoreload File /app/venv/lib/python3.9/site-packages/urllib3/util/response.py first seen with mtime 1736459057.15536
DEBUG 2025-01-11 16:49:48,075 autoreload File /app/venv/lib/python3.9/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1736459178.562097
DEBUG 2025-01-11 16:49:48,080 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/auth/__init__.py first seen with mtime 1736459120.1974113
DEBUG 2025-01-11 16:49:48,084 autoreload File /app/venv/lib/python3.9/site-packages/django/template/backends/__init__.py first seen with mtime 1736459185.1803007
DEBUG 2025-01-11 16:49:48,091 autoreload File /app/venv/lib/python3.9/site-packages/rest_framework_simplejwt/settings.py first seen with mtime 1736459269.3588653
DEBUG 2025-01-11 16:49:48,095 autoreload File /app/venv/lib/python3.9/site-packages/django/db/utils.py first seen with mtime 1736459179.8575258
DEBUG 2025-01-11 16:49:48,098 autoreload File /app/venv/lib/python3.9/site-packages/charset_normalizer/cd.py first seen with mtime 1736459085.6889384
DEBUG 2025-01-11 16:49:48,102 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/admin/helpers.py first seen with mtime 1736459098.2156973
DEBUG 2025-01-11 16:49:48,106 autoreload File /app/oauth2_42/admin.py first seen with mtime 1736458894.1028259
DEBUG 2025-01-11 16:49:48,110 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/inspect.py first seen with mtime 1736459186.1657088
DEBUG 2025-01-11 16:49:48,114 autoreload File /app/oauth2_discord/views.py first seen with mtime 1736458894.2224545
DEBUG 2025-01-11 16:49:48,114 autoreload File /usr/local/lib/python3.9/ssl.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,115 autoreload File /usr/local/lib/python3.9/gzip.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,116 autoreload File /usr/local/lib/python3.9/getpass.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,121 autoreload File /app/venv/lib/python3.9/site-packages/django/utils/cache.py first seen with mtime 1736459185.8246098
DEBUG 2025-01-11 16:49:48,127 autoreload File /app/venv/lib/python3.9/site-packages/django/db/models/signals.py first seen with mtime 1736459181.57449
DEBUG 2025-01-11 16:49:48,127 autoreload File /usr/local/lib/python3.9/email/mime/nonmultipart.py first seen with mtime 1735090236.0
DEBUG 2025-01-11 16:49:48,129 autoreload File /usr/local/lib/python3.9/contextlib.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,130 autoreload File /usr/local/lib/python3.9/asyncio/tasks.py first seen with mtime 1735090235.0
DEBUG 2025-01-11 16:49:48,132 autoreload File /usr/local/lib/python3.9/encodings/latin_1.py first seen with mtime 1735090235.0
DEBUG 2025-01-11 16:49:48,140 autoreload File /app/venv/lib/python3.9/site-packages/django/contrib/admin/filters.py first seen with mtime 1736459098.1783338
DEBUG 2025-01-11 16:49:48,141 autoreload File /usr/local/lib/python3.9/_compression.py first seen with mtime 1735090233.0
DEBUG 2025-01-11 16:49:48,141 autoreload File /usr/local/lib/python3.9/importlib/util.py first seen with mtime 1735090235.0
DEBUG 2025-01-11 16:49:48,142 autoreload File /usr/local/lib/python3.9/lib-dynload/_pickle.cpython-39-x86_64-linux-gnu.so first seen with mtime 1735090214.0
